PROLIFIC_PID,totalTime,subj2LR_posOC,subj2LR_negOC,subj2p0_3prm,subj2NLL_biasedOC,subj2LR_biasedOC,subj2LRTp_biasedOC,qa:dec_%rt<300,qa:dec_%rt>10000,qa:dec_%Conseqs,qa:dec_instruxDur,qa:frat_%rt<300,qa:frat_%rt>10000,qa:frat_%Conseqs,qa:frat_instruxDur,qa:blurEv
5f2f86864fd821374b4367bc,317.618,4.53978687024344e-05,4.53978687024344e-05,0.498070006134329,212.45382681758417,0.0,1.0,0.7803030303030303,0.0075757575757575,0.8712121212121212,2.0,0.0,0.0,0.8333333333333334,0.6,0.0
61492ac26b91b5b11ba2c88b,504.727,0.2110915876793449,0.0806446720936389,0.2796497796745346,185.84780494811648,0.1304469155857059,1.6651774375190626e-11,0.0,0.0,0.1590909090909091,7.36,0.0,0.0,0.0,29.62,0.0
60234c1d5a0cf81cba76ce5d,1140.393,0.0020996463145106,0.0089259804039136,0.4558247388425159,210.397302924238,-0.0068263340894029,0.2511782714873429,0.0,0.053030303030303,0.1590909090909091,22.99,0.0,0.3333333333333333,0.0,56.12,0.0
6362aca86b740b1ec4cb6efb,635.299,4.53978687024344e-05,0.1282242519028121,0.3547299959690049,169.9216992079561,-0.1281788540341096,2.534006328620728e-18,0.3712121212121212,0.0075757575757575,0.2045454545454545,1.86,0.0,0.1666666666666666,0.0,65.18,4.0
60fcd2b146529d02f1566012,442.68,0.0353240587030154,0.1264468457197674,0.2678080433735206,181.7774944908504,-0.0911227870167519,3.045349627599383e-13,0.0,0.0,0.3863636363636363,7.45,0.0,0.0,0.3333333333333333,24.14,0.0
63ed12d2c25b08ba24fe8a41,496.667,0.3753177959860116,0.3676421598567113,0.52742703978854,151.07796532902893,0.0076756361293003,1.987045320858196e-26,0.0,0.0,0.2196969696969697,6.32,0.0,0.0,0.3333333333333333,16.07,1.0
5d412a9013864b0015b14b31,324.832,0.0344231112528673,4.53978687024344e-05,0.390378861055434,209.8522032468656,0.0343777133841649,0.1585914073465688,0.6590909090909091,0.0,0.3484848484848485,4.58,0.0,0.0,0.0,19.13,0.0
63d2bc12a843f8466a8f83e0,546.348,0.578121424443659,0.9999546021312976,0.4541972734839459,133.4610012069154,-0.4218331776876386,5.026737627838625e-34,0.0075757575757575,0.0,0.4318181818181818,13.8,0.0,0.0,0.0,71.33,1.0
610b416fd4f5d1dcfaa28d7a,465.434,0.5099218201609957,0.6299195862140499,0.2449770761768616,171.1446732176398,-0.1199977660530541,8.48687873950892e-18,0.0,0.0,0.2424242424242424,10.85,0.0,0.0,0.1666666666666666,12.14,0.0
63d9f31dba727de153019798,336.128,0.9999546021312976,4.53978687024344e-05,0.9999546021312976,126.6542433173816,0.9999092042625952,5.792754096776506e-37,0.6666666666666666,0.0,0.553030303030303,5.47,0.0,0.0,0.8333333333333334,21.47,0.0
620bdd8ca922fc3f247f6c82,335.259,0.0366239358493079,4.53978687024344e-05,0.2930904601163004,206.7250394202926,0.0365785379806055,0.0095629536524143,0.2575757575757575,0.0,0.2651515151515151,3.28,0.1666666666666666,0.0,0.1666666666666666,5.62,0.0
62ec219e5f3634408fb35580,462.284,0.0034750375034683,0.0813470193038072,0.6323797646905613,201.1636656065295,-0.0778719818003389,4.977203494989564e-05,0.1893939393939394,0.0,0.3863636363636363,10.25,0.0,0.0,0.0,29.29,0.0
594936ad4152bf0001bfd5cd,407.559,0.2441281939759988,0.703105916580034,0.5595499198928098,168.55921549539465,-0.4589777226040351,6.588454830072656e-19,0.0,0.0,0.3181818181818182,6.83,0.0,0.0,0.0,10.92,0.0
63d842d3e9626bd5fe5c17b1,675.732,4.53978687024344e-05,0.0401317057539554,0.7136709424303401,205.07798396638867,-0.040086307885253,0.0020570818515917,0.803030303030303,0.0,0.7121212121212122,9.1,0.0,0.0,0.0,47.24,1.0
631bc422eec20143118ad66b,316.584,0.9999546021312976,0.074809399186978,0.6079844589204988,161.93674669712578,0.9251452029443196,9.387970429600522e-22,0.8560606060606061,0.0,0.5151515151515151,6.89,0.0,0.0,0.5,4.68,1.0
58016c9f551314000145af58,471.173,0.0364459141485574,4.53978687024344e-05,0.4863800994111445,207.53773806341545,0.036400516279855,0.0201955069478652,0.5909090909090909,0.0,0.5378787878787878,7.46,0.0,0.0,0.1666666666666666,21.06,2.0
63d1c10210ce566ce71616e8,419.72,0.0234029495697074,0.0040591949918671,0.4670856679753643,210.8938105537796,0.0193437545778403,0.375868531761768,0.4166666666666667,0.0,0.1439393939393939,5.71,0.0,0.0,0.1666666666666666,26.35,0.0
5e55e83cc65ccb5ed547cb04,622.936,0.0309218925984231,0.029037444080175,0.5525678265552888,210.35862471670112,0.0018844485182481,0.2432415606952134,0.0227272727272727,0.0,0.0227272727272727,45.04,0.0,0.0,0.1666666666666666,50.17,0.0
63e5b3e89a3823139cb9d35e,335.92,0.1138059685423297,0.0502850228402648,0.7438170000438558,185.0600401765968,0.0635209457020649,7.681637985642586e-12,0.803030303030303,0.0,0.7424242424242424,7.36,0.0,0.0,0.1666666666666666,6.21,1.0
6400ea4cec0b310140841b2d,438.28,0.0273740336081098,0.0043160317568228,0.2803342725309128,199.1231071416561,0.0230580018512869,6.9862537366369055e-06,0.2272727272727272,0.0,0.2272727272727272,10.95,0.0,0.0,0.0,15.38,0.0
6352b3c968388ef86f3556db,360.793,0.1674592499424094,0.115696238980245,0.9779169675567037,164.52460611503312,0.0517630109621643,1.216940538458702e-20,0.1439393939393939,0.0,0.4318181818181818,2.11,0.0,0.0,0.0,8.86,0.0
63dc7b5bf451a34177b66c66,459.587,0.1032572808181909,0.1746635283932773,0.1844718639313513,181.0932187005172,-0.0714062475750864,1.5527594667473124e-13,0.2045454545454545,0.0,0.3787878787878788,8.47,0.0,0.0,0.0,19.5,0.0
63d881ab484805569b553bd8,533.905,0.0060421901885691,0.0203723438829118,0.6381968386730206,208.4415991641181,-0.0143301536943426,0.0458382043064362,0.1287878787878787,0.0,0.1136363636363636,4.48,0.0,0.0,0.0,28.24,0.0
63d43dc4b4b7a0e426a381cd,534.733,0.2245799564569495,0.0225805384327806,0.4242720614010094,188.35911269515623,0.2019994180241688,1.9560334328260339e-10,0.0,0.0,0.3257575757575757,8.24,0.0,0.0,0.3333333333333333,19.36,0.0
5e7abb2c6c89e4000a180b4a,526.602,0.0714911179428208,0.3534255677163275,0.3709533839189452,138.82908778101498,-0.2819344497735066,1.0411892629116478e-31,0.0,0.0,0.4545454545454545,11.27,0.0,0.0,0.1666666666666666,30.92,0.0
63d42c21dc6f4d60e34cc337,503.41,4.53978687024344e-05,4.53978687024344e-05,0.7072329353600068,192.0572426521041,0.0,7.2910857341992544e-09,0.1893939393939394,0.0,0.1666666666666666,11.15,0.0,0.0,0.1666666666666666,33.53,0.0
62f6bc18e456bdf4bc90dd7b,1462.01,0.0523394438845314,0.0195775392286627,0.4459995616771077,209.47710871007945,0.0327619046558687,0.1146963168073312,0.4015151515151515,0.0227272727272727,0.5454545454545454,22.21,0.0,0.0,0.1666666666666666,297.74,1.0
632aaef27780d596dc7e0a9f,667.598,0.1655939589996318,0.4037188305595972,0.3958326001739137,189.43049963208452,-0.2381248715599653,5.587127876362103e-10,0.0,0.0,0.2575757575757575,18.27,0.0,0.0,0.0,29.2,0.0
63d6873b65a6170d64a652f6,568.048,0.2319114711543899,4.53978687024344e-05,0.4935502232983499,163.95217530433973,0.2318660732856875,6.905457069023506e-21,0.0075757575757575,0.0151515151515151,0.4924242424242424,6.47,0.0,0.3333333333333333,0.0,37.95,0.0
633fa968afc8d3d2c0d8745c,449.022,4.53978687024344e-05,4.53978687024344e-05,0.5265920836155517,212.0782883330833,0.0,0.8649346984306352,0.1439393939393939,0.0,0.2651515151515151,12.07,0.0,0.0,0.0,10.57,0.0
